시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
서울,종로구,차대사람,횡단중,138,2,149,74,57,18
서울,종로구,차대사람,차도통행중,67,3,67,25,38,4
서울,종로구,차대사람,길가장자리구역통행중,44,0,47,9,31,7
서울,종로구,차대사람,보도통행중,26,0,26,6,15,5
서울,종로구,차대사람,기타,118,2,120,41,64,15
서울,종로구,차대차,정면충돌,36,1,65,13,46,6
서울,종로구,차대차,측면충돌,471,0,692,136,475,81
서울,종로구,차대차,추돌,239,1,399,52,311,36
서울,종로구,차대차,기타,114,0,131,29,88,14
서울,종로구,차량단독,전도전복,8,0,8,3,1,4
서울,종로구,차량단독,공작물충돌,9,0,12,2,8,2
서울,종로구,차량단독,주/정차차량 충돌,1,0,1,0,1,0
서울,종로구,차량단독,기타,28,0,31,11,16,4
서울,중구,차대사람,횡단중,145,9,147,83,49,15
서울,중구,차대사람,차도통행중,40,0,41,18,15,8
서울,중구,차대사람,길가장자리구역통행중,25,0,25,7,13,5
서울,중구,차대사람,보도통행중,16,0,17,5,11,1
서울,중구,차대사람,기타,119,2,127,43,63,21
서울,중구,차대차,정면충돌,16,0,23,6,14,3
서울,중구,차대차,측면충돌,460,4,673,140,480,53
서울,중구,차대차,추돌,263,2,404,64,291,49
서울,중구,차대차,기타,167,0,221,69,132,20
서울,중구,차량단독,전도전복,7,0,8,3,3,2
서울,중구,차량단독,공작물충돌,8,0,8,2,5,1
서울,중구,차량단독,기타,22,0,22,7,13,2
서울,용산구,차대사람,횡단중,148,7,153,67,80,6
서울,용산구,차대사람,차도통행중,3,0,3,2,0,1
서울,용산구,차대사람,길가장자리구역통행중,31,0,31,9,20,2
서울,용산구,차대사람,보도통행중,7,0,7,2,4,1
서울,용산구,차대사람,기타,113,1,119,39,65,15
서울,용산구,차대차,정면충돌,194,1,327,77,223,27
서울,용산구,차대차,측면충돌,358,0,525,97,375,53
서울,용산구,차대차,추돌,299,1,532,84,411,37
서울,용산구,차대차,기타,228,1,320,65,240,15
서울,용산구,차량단독,전도전복,15,1,16,5,11,0
서울,용산구,차량단독,공작물충돌,13,0,16,5,10,1
서울,용산구,차량단독,기타,19,0,20,6,9,5
서울,성동구,차대사람,횡단중,120,4,120,60,48,12
서울,성동구,차대사람,차도통행중,17,0,17,3,6,8
서울,성동구,차대사람,길가장자리구역통행중,20,1,19,8,7,4
서울,성동구,차대사람,보도통행중,18,1,18,6,9,3
서울,성동구,차대사람,기타,106,3,109,41,46,22
서울,성동구,차대차,정면충돌,49,1,80,35,37,8
서울,성동구,차대차,측면충돌,341,1,488,124,286,78
서울,성동구,차대차,추돌,182,0,356,42,272,42
서울,성동구,차대차,기타,204,0,285,69,175,41
서울,성동구,차량단독,전도전복,15,2,17,9,4,4
서울,성동구,차량단독,공작물충돌,12,0,18,11,2,5
서울,성동구,차량단독,기타,15,2,14,3,8,3
서울,동대문구,차대사람,횡단중,314,7,323,165,143,15
서울,동대문구,차대사람,차도통행중,32,0,34,15,18,1
서울,동대문구,차대사람,길가장자리구역통행중,39,1,41,14,26,1
서울,동대문구,차대사람,보도통행중,12,0,13,3,10,0
서울,동대문구,차대사람,기타,187,0,192,59,117,16
서울,동대문구,차대차,정면충돌,244,2,345,77,237,31
서울,동대문구,차대차,측면충돌,549,0,715,183,445,87
서울,동대문구,차대차,추돌,259,2,482,93,348,41
서울,동대문구,차대차,기타,355,1,421,84,279,58
서울,동대문구,차량단독,전도전복,27,1,28,6,18,4
서울,동대문구,차량단독,공작물충돌,4,0,6,0,6,0
서울,동대문구,차량단독,기타,29,0,29,13,12,4
서울,성북구,차대사람,횡단중,269,5,283,125,152,6
서울,성북구,차대사람,차도통행중,63,0,66,29,36,1
서울,성북구,차대사람,길가장자리구역통행중,51,0,53,10,40,3
서울,성북구,차대사람,보도통행중,12,0,12,6,6,0
서울,성북구,차대사람,기타,87,2,86,29,54,3
서울,성북구,차대차,정면충돌,59,0,87,30,54,3
서울,성북구,차대차,측면충돌,570,3,789,169,571,49
서울,성북구,차대차,추돌,303,0,492,53,415,24
서울,성북구,차대차,기타,142,0,171,33,129,9
서울,성북구,차량단독,전도전복,12,1,12,2,6,4
서울,성북구,차량단독,공작물충돌,19,2,20,6,11,3
서울,성북구,차량단독,기타,31,0,35,8,26,1
서울,도봉구,차대사람,횡단중,141,4,145,90,51,4
서울,도봉구,차대사람,차도통행중,23,3,20,2,17,1
서울,도봉구,차대사람,길가장자리구역통행중,18,0,19,6,11,2
서울,도봉구,차대사람,보도통행중,12,0,13,3,9,1
서울,도봉구,차대사람,기타,104,2,109,37,57,15
서울,도봉구,차대차,정면충돌,48,0,81,20,56,5
서울,도봉구,차대차,측면충돌,286,1,431,112,240,79
서울,도봉구,차대차,추돌,174,0,295,38,213,44
서울,도봉구,차대차,기타,113,1,159,35,109,15
서울,도봉구,차량단독,전도전복,7,0,8,3,0,5
서울,도봉구,차량단독,공작물충돌,3,0,4,2,1,1
서울,도봉구,차량단독,기타,20,0,22,7,11,4
서울,은평구,차대사람,횡단중,177,5,184,100,78,6
서울,은평구,차대사람,차도통행중,40,0,42,23,15,4
서울,은평구,차대사람,길가장자리구역통행중,14,0,14,4,8,2
서울,은평구,차대사람,보도통행중,27,0,27,10,16,1
서울,은평구,차대사람,기타,136,3,148,58,78,12
서울,은평구,차대차,정면충돌,17,0,29,7,20,2
서울,은평구,차대차,측면충돌,356,2,554,126,367,61
서울,은평구,차대차,추돌,177,0,290,43,224,23
서울,은평구,차대차,기타,135,2,174,49,99,26
서울,은평구,차량단독,전도전복,6,0,7,4,3,0
서울,은평구,차량단독,공작물충돌,11,2,16,3,11,2
서울,은평구,차량단독,도로이탈,1,0,1,0,1,0
서울,은평구,차량단독,기타,24,0,32,6,19,7
서울,서대문구,차대사람,횡단중,104,6,109,55,44,10
서울,서대문구,차대사람,차도통행중,67,2,70,31,32,7
서울,서대문구,차대사람,길가장자리구역통행중,9,1,8,0,7,1
서울,서대문구,차대사람,보도통행중,12,0,12,4,7,1
서울,서대문구,차대사람,기타,122,2,123,37,75,11
서울,서대문구,차대차,정면충돌,86,0,129,30,80,19
서울,서대문구,차대차,측면충돌,313,2,478,86,309,83
서울,서대문구,차대차,추돌,248,0,422,57,329,36
서울,서대문구,차대차,기타,120,1,153,44,90,19
서울,서대문구,차량단독,전도전복,8,0,9,5,0,4
서울,서대문구,차량단독,공작물충돌,11,0,11,3,5,3
서울,서대문구,차량단독,도로이탈,1,0,1,1,0,0
서울,서대문구,차량단독,기타,34,0,41,12,22,7
서울,마포구,차대사람,횡단중,159,3,167,78,74,15
서울,마포구,차대사람,차도통행중,96,4,101,44,51,6
서울,마포구,차대사람,길가장자리구역통행중,29,0,30,9,20,1
서울,마포구,차대사람,보도통행중,19,0,19,7,11,1
서울,마포구,차대사람,기타,134,1,138,38,77,23
서울,마포구,차대차,정면충돌,174,4,270,85,157,28
서울,마포구,차대차,측면충돌,535,1,839,156,596,87
서울,마포구,차대차,추돌,405,0,742,104,587,51
서울,마포구,차대차,기타,159,0,229,44,161,24
서울,마포구,차량단독,전도전복,13,0,19,8,10,1
서울,마포구,차량단독,공작물충돌,12,1,12,5,6,1
서울,마포구,차량단독,도로이탈,1,0,1,1,0,0
서울,마포구,차량단독,기타,32,1,38,8,25,5
서울,강서구,차대사람,횡단중,281,4,293,134,133,26
서울,강서구,차대사람,차도통행중,38,1,39,17,15,7
서울,강서구,차대사람,길가장자리구역통행중,13,0,13,3,10,0
서울,강서구,차대사람,보도통행중,11,0,11,2,8,1
서울,강서구,차대사람,기타,128,1,133,31,80,22
서울,강서구,차대차,정면충돌,218,1,333,69,226,38
서울,강서구,차대차,측면충돌,394,3,549,96,404,49
서울,강서구,차대차,추돌,194,1,316,39,254,23
서울,강서구,차대차,기타,333,1,440,61,342,37
서울,강서구,차량단독,전도전복,17,1,17,7,8,2
서울,강서구,차량단독,공작물충돌,7,0,9,5,3,1
서울,강서구,차량단독,기타,57,0,77,20,53,4
서울,구로구,차대사람,횡단중,171,3,184,97,80,7
서울,구로구,차대사람,차도통행중,61,0,66,33,28,5
서울,구로구,차대사람,길가장자리구역통행중,22,0,22,9,12,1
서울,구로구,차대사람,보도통행중,23,0,27,9,15,3
서울,구로구,차대사람,기타,158,2,161,62,81,18
서울,구로구,차대차,정면충돌,48,1,70,25,38,7
서울,구로구,차대차,측면충돌,398,0,618,148,413,57
서울,구로구,차대차,추돌,300,1,544,79,426,39
서울,구로구,차대차,기타,284,2,392,97,269,26
서울,구로구,차량단독,전도전복,3,0,3,0,3,0
서울,구로구,차량단독,공작물충돌,14,0,21,6,13,2
서울,구로구,차량단독,주/정차차량 충돌,1,0,1,0,1,0
서울,구로구,차량단독,기타,28,0,30,5,22,3
서울,영등포구,차대사람,횡단중,271,4,284,138,130,16
서울,영등포구,차대사람,차도통행중,42,2,48,18,26,4
서울,영등포구,차대사람,길가장자리구역통행중,58,0,59,11,39,9
서울,영등포구,차대사람,보도통행중,26,0,30,8,18,4
서울,영등포구,차대사람,기타,134,2,138,37,83,18
서울,영등포구,차대차,정면충돌,67,3,109,29,69,11
서울,영등포구,차대차,측면충돌,841,7,1247,242,881,124
서울,영등포구,차대차,추돌,523,2,922,113,739,70
서울,영등포구,차대차,기타,346,0,482,85,345,52
서울,영등포구,차량단독,전도전복,27,2,31,10,16,5
서울,영등포구,차량단독,공작물충돌,13,0,63,8,46,9
서울,영등포구,차량단독,기타,55,0,60,14,35,11
서울,동작구,차대사람,횡단중,201,6,212,100,100,12
서울,동작구,차대사람,차도통행중,21,1,20,5,14,1
서울,동작구,차대사람,길가장자리구역통행중,83,0,85,20,57,8
서울,동작구,차대사람,보도통행중,16,0,17,4,9,4
서울,동작구,차대사람,기타,135,0,139,44,85,10
서울,동작구,차대차,정면충돌,39,1,82,21,45,16
서울,동작구,차대차,측면충돌,456,3,675,112,485,78
서울,동작구,차대차,추돌,368,5,612,78,491,43
서울,동작구,차대차,기타,97,2,128,30,88,10
서울,동작구,차량단독,전도전복,6,0,7,1,4,2
서울,동작구,차량단독,공작물충돌,19,0,22,3,17,2
서울,동작구,차량단독,기타,30,1,29,10,16,3
서울,관악구,차대사람,횡단중,162,1,177,94,72,11
서울,관악구,차대사람,차도통행중,45,2,47,19,25,3
서울,관악구,차대사람,길가장자리구역통행중,39,3,36,14,17,5
서울,관악구,차대사람,보도통행중,26,1,32,12,17,3
서울,관악구,차대사람,기타,152,6,154,34,106,14
서울,관악구,차대차,정면충돌,27,3,42,9,31,2
서울,관악구,차대차,측면충돌,416,1,589,142,391,56
서울,관악구,차대차,추돌,231,1,377,57,302,18
서울,관악구,차대차,기타,259,0,359,54,270,35
서울,관악구,차량단독,전도전복,12,1,14,4,8,2
서울,관악구,차량단독,공작물충돌,8,0,32,4,27,1
서울,관악구,차량단독,기타,31,0,36,11,23,2
서울,강남구,차대사람,횡단중,206,3,222,87,111,24
서울,강남구,차대사람,차도통행중,85,0,88,37,43,8
서울,강남구,차대사람,길가장자리구역통행중,93,0,98,20,58,20
서울,강남구,차대사람,보도통행중,68,0,74,27,41,6
서울,강남구,차대사람,기타,424,0,451,104,283,64
서울,강남구,차대차,정면충돌,83,1,130,35,82,13
서울,강남구,차대차,측면충돌,817,6,1193,249,772,172
서울,강남구,차대차,추돌,962,0,1663,272,1245,146
서울,강남구,차대차,기타,1021,1,1435,233,1024,178
서울,강남구,차량단독,전도전복,3,0,3,3,0,0
서울,강남구,차량단독,공작물충돌,18,0,38,9,20,9
서울,강남구,차량단독,도로이탈,1,0,1,0,0,1
서울,강남구,차량단독,기타,47,1,49,15,28,6
서울,강동구,차대사람,횡단중,235,7,238,115,100,23
서울,강동구,차대사람,차도통행중,17,1,16,6,9,1
서울,강동구,차대사람,길가장자리구역통행중,17,0,17,7,9,1
서울,강동구,차대사람,보도통행중,12,0,12,3,6,3
서울,강동구,차대사람,기타,145,3,147,38,95,14
서울,강동구,차대차,정면충돌,53,0,86,27,50,9
서울,강동구,차대차,측면충돌,319,1,472,119,304,49
서울,강동구,차대차,추돌,204,0,375,75,285,15
서울,강동구,차대차,기타,383,3,552,104,389,59
서울,강동구,차량단독,전도전복,5,1,4,1,2,1
서울,강동구,차량단독,공작물충돌,9,1,8,2,5,1
서울,강동구,차량단독,도로이탈,1,0,1,1,0,0
서울,강동구,차량단독,기타,26,0,29,16,11,2
서울,송파구,차대사람,횡단중,342,5,362,145,182,35
서울,송파구,차대사람,차도통행중,37,0,40,13,25,2
서울,송파구,차대사람,길가장자리구역통행중,61,0,65,22,33,10
서울,송파구,차대사람,보도통행중,31,0,34,13,16,5
서울,송파구,차대사람,기타,141,3,153,55,82,16
서울,송파구,차대차,정면충돌,269,2,406,96,250,60
서울,송파구,차대차,측면충돌,1048,1,1576,315,999,262
서울,송파구,차대차,추돌,440,1,745,88,573,84
서울,송파구,차대차,기타,138,1,166,35,103,28
서울,송파구,차량단독,전도전복,36,1,38,14,14,10
서울,송파구,차량단독,공작물충돌,10,0,13,0,7,6
서울,송파구,차량단독,주/정차차량 충돌,1,0,1,0,1,0
서울,송파구,차량단독,기타,44,0,47,16,23,8
서울,서초구,차대사람,횡단중,110,3,112,57,46,9
서울,서초구,차대사람,차도통행중,73,1,77,30,37,10
서울,서초구,차대사람,길가장자리구역통행중,45,0,47,15,27,5
서울,서초구,차대사람,보도통행중,42,1,42,11,27,4
서울,서초구,차대사람,기타,191,4,196,54,122,20
서울,서초구,차대차,정면충돌,81,1,126,34,76,16
서울,서초구,차대차,측면충돌,611,0,888,165,650,73
서울,서초구,차대차,추돌,675,2,1268,202,898,168
서울,서초구,차대차,기타,407,3,625,99,435,91
서울,서초구,차량단독,전도전복,9,0,10,2,2,6
서울,서초구,차량단독,공작물충돌,24,1,36,10,24,2
서울,서초구,차량단독,기타,45,0,46,14,25,7
서울,양천구,차대사람,횡단중,150,4,153,65,77,11
서울,양천구,차대사람,차도통행중,54,2,54,24,25,5
서울,양천구,차대사람,길가장자리구역통행중,46,0,47,14,32,1
서울,양천구,차대사람,보도통행중,17,0,17,5,11,1
서울,양천구,차대사람,기타,139,0,144,51,76,17
서울,양천구,차대차,정면충돌,51,1,77,21,47,9
서울,양천구,차대차,측면충돌,434,2,633,107,457,69
서울,양천구,차대차,추돌,262,1,467,75,358,34
서울,양천구,차대차,기타,298,0,417,61,301,55
서울,양천구,차량단독,전도전복,10,0,11,4,3,4
서울,양천구,차량단독,공작물충돌,8,1,11,3,7,1
서울,양천구,차량단독,기타,24,1,25,8,16,1
서울,중랑구,차대사람,횡단중,129,3,142,52,83,7
서울,중랑구,차대사람,차도통행중,97,4,100,45,51,4
서울,중랑구,차대사람,길가장자리구역통행중,15,0,15,4,11,0
서울,중랑구,차대사람,보도통행중,8,0,8,3,5,0
서울,중랑구,차대사람,기타,176,1,188,65,101,22
서울,중랑구,차대차,정면충돌,66,0,100,26,62,12
서울,중랑구,차대차,측면충돌,494,0,691,131,469,91
서울,중랑구,차대차,추돌,290,0,470,58,373,39
서울,중랑구,차대차,기타,220,0,275,48,182,45
서울,중랑구,차량단독,전도전복,10,0,11,3,4,4
서울,중랑구,차량단독,공작물충돌,6,1,6,0,5,1
서울,중랑구,차량단독,주/정차차량 충돌,1,0,1,0,0,1
서울,중랑구,차량단독,기타,23,0,23,5,16,2
서울,노원구,차대사람,횡단중,241,4,257,120,120,17
서울,노원구,차대사람,차도통행중,32,0,33,12,20,1
서울,노원구,차대사람,길가장자리구역통행중,20,0,22,7,12,3
서울,노원구,차대사람,보도통행중,24,0,24,8,14,2
서울,노원구,차대사람,기타,70,2,76,21,41,14
서울,노원구,차대차,정면충돌,51,2,80,24,53,3
서울,노원구,차대차,측면충돌,520,3,766,172,488,106
서울,노원구,차대차,추돌,337,1,638,102,482,54
서울,노원구,차대차,기타,189,0,261,50,183,28
서울,노원구,차량단독,전도전복,16,1,17,8,6,3
서울,노원구,차량단독,공작물충돌,8,0,11,2,4,5
서울,노원구,차량단독,도로이탈,1,0,1,1,0,0
서울,노원구,차량단독,기타,26,0,30,6,23,1
서울,광진구,차대사람,횡단중,116,4,115,66,45,4
서울,광진구,차대사람,차도통행중,30,0,31,6,24,1
서울,광진구,차대사람,길가장자리구역통행중,11,0,11,3,8,0
서울,광진구,차대사람,보도통행중,12,0,15,4,10,1
서울,광진구,차대사람,기타,125,0,131,61,61,9
서울,광진구,차대차,정면충돌,33,1,59,15,41,3
서울,광진구,차대차,측면충돌,255,1,403,117,266,20
서울,광진구,차대차,추돌,201,0,341,51,277,13
서울,광진구,차대차,기타,220,0,313,70,215,28
서울,광진구,차량단독,전도전복,10,2,9,2,7,0
서울,광진구,차량단독,공작물충돌,12,1,14,4,9,1
서울,광진구,차량단독,기타,20,0,24,7,14,3
서울,강북구,차대사람,횡단중,185,6,196,94,92,10
서울,강북구,차대사람,차도통행중,14,0,15,3,10,2
서울,강북구,차대사람,길가장자리구역통행중,26,0,28,8,19,1
서울,강북구,차대사람,보도통행중,12,0,15,9,6,0
서울,강북구,차대사람,기타,161,2,165,67,87,11
서울,강북구,차대차,정면충돌,76,1,133,39,83,11
서울,강북구,차대차,측면충돌,400,2,544,105,397,42
서울,강북구,차대차,추돌,175,2,324,43,249,32
서울,강북구,차대차,기타,132,0,205,41,153,11
서울,강북구,차량단독,전도전복,10,2,9,2,7,0
서울,강북구,차량단독,공작물충돌,5,0,8,1,7,0
서울,강북구,차량단독,주/정차차량 충돌,1,0,2,2,0,0
서울,강북구,차량단독,기타,30,0,34,10,21,3
서울,금천구,차대사람,횡단중,135,6,141,61,73,7
서울,금천구,차대사람,차도통행중,17,0,17,9,7,1
서울,금천구,차대사람,길가장자리구역통행중,12,0,15,9,3,3
서울,금천구,차대사람,보도통행중,9,0,10,2,7,1
서울,금천구,차대사람,기타,78,3,77,31,39,7
서울,금천구,차대차,정면충돌,24,0,35,3,29,3
서울,금천구,차대차,측면충돌,262,6,377,66,291,20
서울,금천구,차대차,추돌,133,0,271,33,223,15
서울,금천구,차대차,기타,105,0,161,23,129,9
서울,금천구,차량단독,전도전복,6,0,7,2,4,1
서울,금천구,차량단독,공작물충돌,3,0,4,0,3,1
서울,금천구,차량단독,주/정차차량 충돌,1,0,2,0,2,0
서울,금천구,차량단독,도로이탈,1,0,1,0,1,0
서울,금천구,차량단독,기타,13,0,15,3,12,0
부산,중구,차대사람,횡단중,37,0,39,21,16,2
부산,중구,차대사람,차도통행중,15,0,16,9,7,0
부산,중구,차대사람,길가장자리구역통행중,10,0,10,7,1,2
부산,중구,차대사람,보도통행중,7,0,7,4,3,0
부산,중구,차대사람,기타,40,2,38,16,20,2
부산,중구,차대차,정면충돌,15,0,23,9,14,0
부산,중구,차대차,측면충돌,119,1,168,42,105,21
부산,중구,차대차,추돌,32,0,54,17,33,4
부산,중구,차대차,기타,44,1,70,13,56,1
부산,중구,차량단독,전도전복,2,0,2,2,0,0
부산,중구,차량단독,공작물충돌,1,1,0,0,0,0
부산,중구,차량단독,기타,6,0,9,3,6,0
부산,서구,차대사람,횡단중,57,2,56,29,25,2
부산,서구,차대사람,차도통행중,13,1,12,7,5,0
부산,서구,차대사람,길가장자리구역통행중,23,0,24,10,14,0
부산,서구,차대사람,보도통행중,7,0,12,6,6,0
부산,서구,차대사람,기타,42,1,42,23,18,1
부산,서구,차대차,정면충돌,15,0,27,11,14,2
부산,서구,차대차,측면충돌,130,0,199,67,117,15
부산,서구,차대차,추돌,74,0,125,22,86,17
부산,서구,차대차,기타,54,0,81,27,51,3
부산,서구,차량단독,전도전복,4,0,4,1,2,1
부산,서구,차량단독,공작물충돌,4,0,6,1,4,1
부산,서구,차량단독,기타,17,0,21,6,15,0
부산,동구,차대사람,횡단중,66,2,64,39,23,2
부산,동구,차대사람,차도통행중,6,0,6,3,3,0
부산,동구,차대사람,길가장자리구역통행중,7,0,7,2,5,0
부산,동구,차대사람,보도통행중,4,0,4,1,3,0
부산,동구,차대사람,기타,87,1,93,34,51,8
부산,동구,차대차,정면충돌,5,0,6,2,3,1
부산,동구,차대차,측면충돌,159,0,232,61,159,12
부산,동구,차대차,추돌,53,0,89,22,64,3
부산,동구,차대차,기타,119,0,169,47,102,20
부산,동구,차량단독,전도전복,1,0,2,1,1,0
부산,동구,차량단독,기타,17,0,17,8,7,2
부산,영도구,차대사람,횡단중,73,3,73,45,26,2
부산,영도구,차대사람,차도통행중,3,0,3,3,0,0
부산,영도구,차대사람,길가장자리구역통행중,4,0,5,2,3,0
부산,영도구,차대사람,보도통행중,3,0,3,1,2,0
부산,영도구,차대사람,기타,37,1,37,18,17,2
부산,영도구,차대차,측면충돌,65,0,94,26,62,6
부산,영도구,차대차,추돌,88,0,134,35,92,7
부산,영도구,차대차,기타,51,1,63,16,46,1
부산,영도구,차량단독,전도전복,5,0,8,2,6,0
부산,영도구,차량단독,공작물충돌,5,0,6,2,2,2
부산,영도구,차량단독,도로이탈,1,0,1,0,1,0
부산,영도구,차량단독,기타,7,0,9,3,4,2
부산,부산진구,차대사람,횡단중,247,6,255,152,91,12
부산,부산진구,차대사람,차도통행중,13,0,13,8,5,0
부산,부산진구,차대사람,길가장자리구역통행중,21,0,21,8,13,0
부산,부산진구,차대사람,보도통행중,13,2,12,7,5,0
부산,부산진구,차대사람,기타,210,3,216,99,105,12
부산,부산진구,차대차,정면충돌,49,1,68,25,39,4
부산,부산진구,차대차,측면충돌,433,2,650,207,373,70
부산,부산진구,차대차,추돌,172,0,277,52,200,25
부산,부산진구,차대차,기타,288,1,392,107,250,35
부산,부산진구,차량단독,전도전복,4,0,7,5,2,0
부산,부산진구,차량단독,공작물충돌,6,0,7,2,4,1
부산,부산진구,차량단독,기타,25,1,24,10,7,7
부산,동래구,차대사람,횡단중,64,0,72,40,29,3
부산,동래구,차대사람,차도통행중,144,2,146,79,59,8
부산,동래구,차대사람,길가장자리구역통행중,37,1,37,10,21,6
부산,동래구,차대사람,보도통행중,46,0,47,23,24,0
부산,동래구,차대사람,기타,60,0,61,14,38,9
부산,동래구,차대차,정면충돌,20,0,30,12,13,5
부산,동래구,차대차,측면충돌,372,4,522,153,320,49
부산,동래구,차대차,추돌,233,0,392,86,283,23
부산,동래구,차대차,기타,56,0,64,15,42,7
부산,동래구,차량단독,전도전복,8,1,9,2,6,1
부산,동래구,차량단독,공작물충돌,3,0,6,1,1,4
부산,동래구,차량단독,기타,13,0,14,12,2,0
부산,남구,차대사람,횡단중,94,4,92,56,36,0
부산,남구,차대사람,차도통행중,56,3,55,27,26,2
부산,남구,차대사람,길가장자리구역통행중,30,0,31,11,19,1
부산,남구,차대사람,보도통행중,2,0,2,1,1,0
부산,남구,차대사람,기타,77,0,80,30,44,6
부산,남구,차대차,정면충돌,34,1,57,21,35,1
부산,남구,차대차,측면충돌,239,0,333,90,199,44
부산,남구,차대차,추돌,150,4,251,45,188,18
부산,남구,차대차,기타,127,0,180,55,108,17
부산,남구,차량단독,전도전복,11,1,13,9,4,0
부산,남구,차량단독,공작물충돌,4,0,4,2,2,0
부산,남구,차량단독,기타,9,0,9,4,5,0
부산,북구,차대사람,횡단중,109,6,112,61,46,5
부산,북구,차대사람,차도통행중,6,0,6,4,0,2
부산,북구,차대사람,길가장자리구역통행중,8,0,8,1,7,0
부산,북구,차대사람,보도통행중,2,0,3,2,1,0
부산,북구,차대사람,기타,108,1,111,43,57,11
부산,북구,차대차,정면충돌,26,1,34,10,23,1
부산,북구,차대차,측면충돌,176,0,251,66,170,15
부산,북구,차대차,추돌,184,0,314,68,235,11
부산,북구,차대차,기타,137,2,179,47,111,21
부산,북구,차량단독,전도전복,4,0,5,1,4,0
부산,북구,차량단독,공작물충돌,8,2,9,7,1,1
부산,북구,차량단독,기타,25,1,25,11,11,3
부산,해운대구,차대사람,횡단중,193,3,205,118,72,15
부산,해운대구,차대사람,차도통행중,8,0,10,5,5,0
부산,해운대구,차대사람,길가장자리구역통행중,11,1,10,3,6,1
부산,해운대구,차대사람,보도통행중,10,0,10,8,2,0
부산,해운대구,차대사람,기타,106,2,109,41,55,13
부산,해운대구,차대차,정면충돌,54,0,85,39,45,1
부산,해운대구,차대차,측면충돌,366,0,539,107,346,86
부산,해운대구,차대차,추돌,223,5,423,87,300,36
부산,해운대구,차대차,기타,243,1,368,72,278,18
부산,해운대구,차량단독,전도전복,11,0,12,3,4,5
부산,해운대구,차량단독,공작물충돌,19,0,27,11,10,6
부산,해운대구,차량단독,주/정차차량 충돌,3,0,3,1,0,2
부산,해운대구,차량단독,기타,23,0,28,10,14,4
부산,사하구,차대사람,횡단중,141,1,156,71,71,14
부산,사하구,차대사람,차도통행중,2,0,2,2,0,0
부산,사하구,차대사람,길가장자리구역통행중,13,1,12,6,6,0
부산,사하구,차대사람,보도통행중,1,0,1,0,1,0
부산,사하구,차대사람,기타,134,3,136,71,60,5
부산,사하구,차대차,정면충돌,29,0,39,15,23,1
부산,사하구,차대차,측면충돌,271,2,399,120,242,37
부산,사하구,차대차,추돌,117,3,224,46,164,14
부산,사하구,차대차,기타,306,5,472,109,318,45
부산,사하구,차량단독,전도전복,10,0,13,8,3,2
부산,사하구,차량단독,공작물충돌,10,1,10,4,3,3
부산,사하구,차량단독,도로이탈,1,1,0,0,0,0
부산,사하구,차량단독,기타,24,0,25,9,14,2
부산,금정구,차대사람,횡단중,171,2,181,100,69,12
부산,금정구,차대사람,차도통행중,49,0,54,19,32,3
부산,금정구,차대사람,길가장자리구역통행중,25,0,28,6,16,6
부산,금정구,차대사람,보도통행중,9,1,9,5,3,1
부산,금정구,차대사람,기타,48,4,47,23,19,5
부산,금정구,차대차,정면충돌,23,1,30,12,13,5
부산,금정구,차대차,측면충돌,276,1,409,110,238,61
부산,금정구,차대차,추돌,146,0,306,69,188,49
부산,금정구,차대차,기타,70,0,98,36,55,7
부산,금정구,차량단독,전도전복,14,0,28,12,7,9
부산,금정구,차량단독,공작물충돌,10,2,16,5,8,3
부산,금정구,차량단독,기타,5,0,9,5,3,1
부산,강서구,차대사람,횡단중,12,1,12,5,7,0
부산,강서구,차대사람,차도통행중,18,3,16,8,8,0
부산,강서구,차대사람,길가장자리구역통행중,4,0,4,3,0,1
부산,강서구,차대사람,보도통행중,2,0,2,1,1,0
부산,강서구,차대사람,기타,11,2,9,5,3,1
부산,강서구,차대차,정면충돌,20,0,29,11,17,1
부산,강서구,차대차,측면충돌,218,1,304,124,169,11
부산,강서구,차대차,추돌,163,4,264,84,163,17
부산,강서구,차대차,기타,48,1,65,18,42,5
부산,강서구,차량단독,전도전복,4,2,3,2,1,0
부산,강서구,차량단독,공작물충돌,4,1,4,4,0,0
부산,강서구,차량단독,기타,2,0,3,0,1,2
부산,연제구,차대사람,횡단중,81,1,82,41,40,1
부산,연제구,차대사람,차도통행중,77,3,78,38,36,4
부산,연제구,차대사람,길가장자리구역통행중,32,0,34,10,21,3
부산,연제구,차대사람,보도통행중,5,0,5,2,3,0
부산,연제구,차대사람,기타,28,1,29,12,15,2
부산,연제구,차대차,정면충돌,9,0,14,6,8,0
부산,연제구,차대차,측면충돌,232,0,332,95,217,20
부산,연제구,차대차,추돌,107,0,179,31,135,13
부산,연제구,차대차,기타,31,2,36,5,30,1
부산,연제구,차량단독,전도전복,1,0,1,1,0,0
부산,연제구,차량단독,공작물충돌,1,0,1,0,0,1
부산,연제구,차량단독,기타,4,0,7,3,4,0
부산,수영구,차대사람,횡단중,71,1,76,37,35,4
부산,수영구,차대사람,차도통행중,39,2,39,22,15,2
부산,수영구,차대사람,길가장자리구역통행중,30,0,31,9,19,3
부산,수영구,차대사람,보도통행중,6,0,6,1,5,0
부산,수영구,차대사람,기타,52,1,53,19,27,7
부산,수영구,차대차,정면충돌,14,1,19,7,9,3
부산,수영구,차대차,측면충돌,227,2,323,96,206,21
